sale_id,sale_date,customer_id,product_id,employee_id,quantity,discount,gross_sales,net_sales
962,2025-08-26,90,3,6,1,5,54000.0,51300.0
963,2025-01-29,35,50,7,1,20,12500.0,10000.0
964,2025-04-03,25,17,7,1,0,28000.0,28000.0
965,2025-05-08,50,50,8,2,0,25000.0,25000.0
966,2025-04-12,59,48,2,5,5,9995.0,9495.25
967,2025-08-31,50,44,5,3,5,8400.0,7980.0
968,2025-11-19,94,3,9,5,0,270000.0,270000.0
969,2025-05-10,62,41,5,2,10,14400.0,12960.0
970,2025-01-27,86,14,2,2,15,74000.0,62900.0
971,2025-06-16,2,11,5,5,0,210000.0,210000.0
972,2025-07-22,32,1,1,5,20,325000.0,260000.0
973,2025-12-19,77,10,6,1,5,42000.0,39900.0
974,2025-03-22,64,6,10,3,0,216000.0,216000.0
975,2025-01-31,46,42,3,5,0,27500.0,27500.0
976,2025-03-06,63,15,6,5,10,72500.0,65250.0
977,2025-08-13,94,13,1,4,10,88000.0,79200.0
978,2025-03-10,33,3,8,4,10,216000.0,194400.0
979,2025-10-05,90,32,4,5,5,12500.0,11875.0
980,2025-10-06,45,21,8,3,5,5400.0,5130.0
981,2025-02-05,68,10,8,3,10,126000.0,113400.0
982,2025-10-05,47,30,1,5,15,7000.0,5950.0
983,2025-04-05,3,40,6,5,5,16000.0,15200.0
984,2025-06-14,93,5,9,4,5,224000.0,212800.0
985,2025-09-26,88,32,9,2,10,5000.0,4500.0
986,2025-06-15,53,42,6,1,0,5500.0,5500.0
987,2025-09-25,85,5,1,2,5,112000.0,106400.0
988,2025-01-17,26,7,8,2,0,130000.0,130000.0
989,2025-01-17,74,42,7,4,10,22000.0,19800.0
990,2025-01-26,47,15,10,1,0,14500.0,14500.0
991,2025-04-17,84,32,2,4,0,10000.0,10000.0
992,2025-07-04,72,48,7,3,0,5997.0,5997.0
993,2025-11-12,35,34,1,1,10,6500.0,5850.0
994,2025-02-09,28,34,2,1,5,6500.0,6175.0
995,2025-09-30,50,13,4,5,5,110000.0,104500.0
996,2025-10-19,81,12,9,5,15,340000.0,289000.0
997,2025-02-24,99,41,10,3,20,21600.0,17280.0
998,2025-12-26,86,28,2,2,5,3200.0,3040.0
999,2025-10-09,52,33,6,2,20,3600.0,2880.0
1000,2025-06-30,41,36,6,3,15,25500.0,21675.0
1001,2025-11-21,56,47,6,5,5,24495.0,23270.25
1002,2025-10-16,70,14,7,5,10,185000.0,166500.0
1003,2025-07-04,58,29,7,1,0,3200.0,3200.0
1004,2025-05-26,77,2,9,2,10,124000.0,111600.0
1005,2025-01-04,39,15,4,3,0,43500.0,43500.0
1006,2025-12-20,36,36,9,5,5,42500.0,40375.0
1007,2025-02-18,5,30,6,2,5,2800.0,2660.0
1008,2025-05-16,47,38,4,2,10,38000.0,34200.0
1009,2025-06-03,12,37,7,5,5,82500.0,78375.0
1010,2025-02-09,93,21,8,2,20,3600.0,2880.0
1011,2025-12-20,90,37,2,5,10,82500.0,74250.0
1012,2025-01-20,94,37,7,1,0,16500.0,16500.0
1013,2025-06-21,45,28,7,1,5,1600.0,1520.0
1014,2025-12-01,78,1,7,1,10,65000.0,58500.0
1015,2025-09-26,6,21,9,5,5,9000.0,8550.0
1016,2025-06-17,65,45,4,2,0,10400.0,10400.0
1017,2025-12-11,94,26,8,5,0,125000.0,125000.0
1018,2025-04-24,56,19,7,2,5,1800.0,1710.0
1019,2025-06-22,11,31,10,1,15,700.0,595.0
1020,2025-05-15,11,26,9,4,5,100000.0,95000.0
1021,2025-03-11,62,36,4,4,15,34000.0,28900.0
1022,2025-11-30,74,13,9,5,5,110000.0,104500.0
1023,2025-05-05,10,18,7,3,0,3600.0,3600.0
1024,2025-02-27,86,27,7,3,10,45000.0,40500.0
1025,2025-04-08,42,23,10,1,10,30000.0,27000.0
1026,2025-03-28,45,40,8,5,5,16000.0,15200.0
1027,2025-08-14,6,15,4,3,5,43500.0,41325.0
1028,2025-02-13,15,48,1,2,5,3998.0,3798.1
1029,2025-05-28,2,22,2,3,20,3300.0,2640.0
1030,2025-08-30,3,22,4,5,5,5500.0,5225.0
1031,2025-04-15,70,34,5,5,20,32500.0,26000.0
1032,2025-11-15,94,10,1,4,0,168000.0,168000.0
1033,2025-05-11,22,4,5,2,10,116000.0,104400.0
1034,2025-01-28,60,42,1,1,15,5500.0,4675.0
1035,2025-12-05,35,43,6,1,0,6800.0,6800.0
1036,2025-05-30,84,25,4,4,0,8800.0,8800.0
1037,2025-06-11,63,39,9,1,5,900.0,855.0
1038,2025-04-12,65,30,9,1,0,1400.0,1400.0
1039,2025-05-07,68,20,6,4,15,18000.0,15300.0
1040,2025-03-22,3,23,6,3,10,90000.0,81000.0
1041,2025-05-01,65,18,1,3,15,3600.0,3060.0
1042,2025-01-16,72,18,4,2,10,2400.0,2160.0
1043,2025-07-21,85,9,2,4,5,248000.0,235600.0
1044,2025-08-02,31,37,3,4,10,66000.0,59400.0
1045,2025-11-06,43,29,9,2,5,6400.0,6080.0
1046,2025-12-01,18,38,9,2,5,38000.0,36100.0
1047,2025-06-08,89,46,9,2,15,4800.0,4080.0
1048,2025-03-16,84,37,3,3,0,49500.0,49500.0
1049,2025-10-13,69,47,2,2,10,9798.0,8818.2
1050,2025-03-16,94,2,6,4,15,248000.0,210800.0
1051,2025-06-05,57,48,5,2,5,3998.0,3798.1
1052,2025-02-24,17,12,1,5,10,340000.0,306000.0
1053,2025-11-07,73,40,4,5,5,16000.0,15200.0
1054,2025-04-29,88,2,6,1,20,62000.0,49600.0
1055,2025-03-10,65,39,8,3,5,2700.0,2565.0
1056,2025-07-18,63,31,3,2,5,1400.0,1330.0
1057,2025-04-26,5,27,1,3,15,45000.0,38250.0
1058,2025-04-24,96,43,4,2,0,13600.0,13600.0
1059,2025-04-01,57,40,8,3,20,9600.0,7680.0
1060,2025-05-07,55,26,1,5,15,125000.0,106250.0
1061,2025-06-10,51,40,10,5,0,16000.0,16000.0
1062,2025-09-24,14,29,8,1,5,3200.0,3040.0
1063,2025-09-23,69,26,1,5,15,125000.0,106250.0
1064,2025-09-22,98,41,1,2,10,14400.0,12960.0
1065,2025-08-14,51,20,5,4,5,18000.0,17100.0
1066,2025-08-05,38,40,1,5,5,16000.0,15200.0
1067,2025-08-26,83,29,2,5,0,16000.0,16000.0
1068,2025-04-03,100,38,9,2,15,38000.0,32300.0
1069,2025-07-31,42,29,1,2,20,6400.0,5120.0
1070,2025-10-30,92,13,8,1,10,22000.0,19800.0
1071,2025-06-15,89,42,3,1,0,5500.0,5500.0
1072,2025-02-28,91,29,6,1,15,3200.0,2720.0
1073,2025-09-19,79,11,7,5,15,210000.0,178500.0
1074,2025-01-23,99,11,6,5,5,210000.0,199500.0
1075,2025-03-25,19,12,1,4,10,272000.0,244800.0
1076,2025-06-08,94,50,8,3,5,37500.0,35625.0
1077,2025-03-02,17,13,1,5,10,110000.0,99000.0
1078,2025-01-07,59,32,8,5,0,12500.0,12500.0
1079,2025-11-08,64,16,4,5,20,110000.0,88000.0
1080,2025-08-21,53,29,2,5,0,16000.0,16000.0
1081,2025-05-06,71,18,10,5,5,6000.0,5700.0
1082,2025-01-26,24,10,1,3,0,126000.0,126000.0
1083,2025-03-16,5,43,10,5,10,34000.0,30600.0
1084,2025-06-19,12,4,2,4,5,232000.0,220400.0
1085,2025-03-24,87,19,10,5,5,4500.0,4275.0
1086,2025-08-22,96,38,6,1,0,19000.0,19000.0
1087,2025-06-03,42,24,7,1,15,7500.0,6375.0
1088,2025-10-09,9,19,8,2,0,1800.0,1800.0
1089,2025-12-22,36,22,9,4,5,4400.0,4180.0
1090,2025-12-23,27,40,1,1,0,3200.0,3200.0
1091,2025-09-05,93,45,10,3,15,15600.0,13260.0
1092,2025-11-08,41,17,9,5,10,140000.0,126000.0
1093,2025-03-08,79,37,8,5,20,82500.0,66000.0
1094,2025-09-10,24,40,4,3,5,9600.0,9120.0
1095,2025-01-01,16,2,8,1,5,62000.0,58900.0
1096,2025-11-12,54,27,1,3,10,45000.0,40500.0
1097,2025-10-14,82,14,1,2,10,74000.0,66600.0
1098,2025-05-11,9,20,5,5,10,22500.0,20250.0
1099,2025-01-04,15,44,6,3,15,8400.0,7140.0
1100,2025-10-19,79,2,3,2,10,124000.0,111600.0
1101,2025-06-23,87,31,8,1,5,700.0,665.0
1102,2025-09-04,20,41,8,5,10,36000.0,32400.0
1103,2025-08-25,53,48,1,5,10,9995.0,8995.5
1104,2025-10-17,93,44,6,5,0,14000.0,14000.0
1105,2025-04-17,74,44,6,3,0,8400.0,8400.0
1106,2025-03-18,36,2,6,4,5,248000.0,235600.0
1107,2025-10-20,78,25,3,5,0,11000.0,11000.0
1108,2025-06-07,91,21,1,3,15,5400.0,4590.0
1109,2025-02-14,64,16,6,4,10,88000.0,79200.0
1110,2025-04-21,68,20,3,1,10,4500.0,4050.0
1111,2025-01-20,100,13,2,4,0,88000.0,88000.0
1112,2025-09-05,65,10,4,3,20,126000.0,100800.0
1113,2025-09-26,40,50,6,2,0,25000.0,25000.0
1114,2025-09-22,87,9,4,1,20,62000.0,49600.0
1115,2025-07-18,92,34,2,1,10,6500.0,5850.0
1116,2025-01-23,88,39,2,3,20,2700.0,2160.0
1117,2025-01-24,14,34,5,1,10,6500.0,5850.0
1118,2025-11-24,27,21,4,2,10,3600.0,3240.0
1119,2025-05-22,69,21,8,1,10,1800.0,1620.0
1120,2025-03-18,21,18,2,1,0,1200.0,1200.0
1121,2025-04-16,70,23,9,3,10,90000.0,81000.0
1122,2025-03-14,91,19,10,2,5,1800.0,1710.0
1123,2025-02-06,40,40,6,5,20,16000.0,12800.0
1124,2025-01-26,17,2,8,1,0,62000.0,62000.0
1125,2025-07-16,7,6,7,4,5,288000.0,273600.0
1126,2025-12-27,77,38,8,5,10,95000.0,85500.0
1127,2025-06-09,43,13,9,1,20,22000.0,17600.0
1128,2025-10-18,17,6,8,1,20,72000.0,57600.0
1129,2025-06-08,88,42,8,4,5,22000.0,20900.0
1130,2025-04-25,19,40,5,3,15,9600.0,8160.0
1131,2025-04-04,90,43,6,3,20,20400.0,16320.0
1132,2025-09-07,4,5,8,1,10,56000.0,50400.0
1133,2025-09-03,60,11,5,3,5,126000.0,119700.0
1134,2025-09-18,14,26,2,3,0,75000.0,75000.0
1135,2025-06-04,69,30,7,5,15,7000.0,5950.0
1136,2025-05-03,80,16,9,2,20,44000.0,35200.0
1137,2025-07-16,9,22,4,5,15,5500.0,4675.0
1138,2025-08-11,73,22,9,2,5,2200.0,2090.0
1139,2025-12-06,86,5,10,4,0,224000.0,224000.0
1140,2025-10-31,77,30,6,5,0,7000.0,7000.0
1141,2025-08-16,23,20,7,1,0,4500.0,4500.0
1142,2025-12-17,77,50,7,3,20,37500.0,30000.0
1143,2025-11-27,85,4,2,2,5,116000.0,110200.0
1144,2025-10-25,97,41,1,2,5,14400.0,13680.0
1145,2025-08-20,69,19,7,5,20,4500.0,3600.0
1146,2025-04-11,27,44,6,3,10,8400.0,7560.0
1147,2025-08-11,92,23,2,5,0,150000.0,150000.0
1148,2025-11-10,66,26,3,3,0,75000.0,75000.0
1149,2025-07-09,71,4,1,5,10,290000.0,261000.0
1150,2025-02-26,37,2,4,4,15,248000.0,210800.0
1151,2025-11-17,41,46,7,4,15,9600.0,8160.0
1152,2025-08-11,70,14,3,4,5,148000.0,140600.0
1153,2025-04-07,72,25,6,4,5,8800.0,8360.0
1154,2025-05-28,86,9,3,1,0,62000.0,62000.0
1155,2025-11-28,3,10,8,4,5,168000.0,159600.0
1156,2025-02-13,18,42,7,4,15,22000.0,18700.0
1157,2025-11-16,24,30,9,4,20,5600.0,4480.0
1158,2025-07-16,46,15,3,4,0,58000.0,58000.0
1159,2025-10-23,64,47,4,5,10,24495.0,22045.5
1160,2025-07-30,70,37,6,1,0,16500.0,16500.0
1161,2025-10-18,62,46,6,1,20,2400.0,1920.0
1162,2025-12-20,11,10,9,3,20,126000.0,100800.0
1163,2025-09-22,11,34,10,1,5,6500.0,6175.0
1164,2025-08-30,81,48,2,5,10,9995.0,8995.5
1165,2025-11-10,7,22,9,1,20,1100.0,880.0
1166,2025-08-21,66,31,10,3,15,2100.0,1785.0
1167,2025-06-30,38,19,3,1,10,900.0,810.0
1168,2025-10-16,34,4,8,5,5,290000.0,275500.0
1169,2025-10-21,7,43,5,5,0,34000.0,34000.0
1170,2025-05-27,63,6,3,5,0,360000.0,360000.0
1171,2025-05-23,33,9,10,3,10,186000.0,167400.0
1172,2025-05-12,2,48,2,5,5,9995.0,9495.25
1173,2025-10-30,95,10,8,3,5,126000.0,119700.0
1174,2025-05-14,90,16,8,2,0,44000.0,44000.0
1175,2025-06-25,11,10,10,2,20,84000.0,67200.0
1176,2025-07-31,99,25,4,4,5,8800.0,8360.0
1177,2025-04-18,74,47,6,1,10,4899.0,4409.1
1178,2025-03-01,7,11,8,4,20,168000.0,134400.0
1179,2025-06-04,61,48,9,2,15,3998.0,3398.3
1180,2025-12-16,91,25,8,3,5,6600.0,6270.0
1181,2025-09-29,56,1,5,4,15,260000.0,221000.0
1182,2025-12-14,41,34,1,1,10,6500.0,5850.0
1183,2025-08-10,79,42,5,3,10,16500.0,14850.0
1184,2025-05-17,13,17,10,4,20,112000.0,89600.0
1185,2025-12-12,96,16,10,2,10,44000.0,39600.0
1186,2025-12-13,89,12,6,5,0,340000.0,340000.0
1187,2025-12-11,2,5,1,4,0,224000.0,224000.0
1188,2025-09-26,14,44,8,3,5,8400.0,7980.0
1189,2025-05-26,33,13,1,1,0,22000.0,22000.0
1190,2025-01-30,77,43,4,5,0,34000.0,34000.0
1191,2025-12-29,16,6,10,2,15,144000.0,122400.0
1192,2025-12-03,98,42,10,2,0,11000.0,11000.0
1193,2025-12-23,24,17,5,4,0,112000.0,112000.0
1194,2025-11-24,59,18,7,3,10,3600.0,3240.0
1195,2025-03-24,100,5,5,1,15,56000.0,47600.0
1196,2025-07-18,43,4,5,3,5,174000.0,165300.0
1197,2025-08-14,9,32,4,5,15,12500.0,10625.0
1198,2025-04-02,83,32,2,2,15,5000.0,4250.0
1199,2025-04-22,79,42,2,4,10,22000.0,19800.0
1200,2025-02-22,5,5,2,5,10,280000.0,252000.0
